node_id	namespace	identifier	name	type
15160	pubchem.compound	6918710	N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine	experimental drug
15161	pubchem.compound	46937056	N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE	experimental drug
15162	pubchem.compound	9884318	5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE	experimental drug
15163	pubchem.compound	23624249	[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile	experimental drug
15164	uniprot	Q13554	KCC2B_HUMAN	target
15165	pubchem.compound	46937057	5R-(3,4-DICHLOROPHENYLMETHYL)-3-(2-THIOPHENESULFONYLAMINO)-4-OXO-2-THIONOTHIAZOLIDINE	experimental drug
15166	pubchem.compound	15991535	5'-FLUORO-2',5'-DIDEOXYADENOSINE	experimental drug
15167	uniprot	Q70GK9	FLA_STRCT	target
15168	pubchem.compound	25058136	5-(2-hydroxyethyl)nonane-1,9-diol	experimental drug
15169	uniprot	P42892	ECE1_HUMAN	target
15170	pubchem.compound	24875302	(5R,6E,8Z,11Z,14Z,17Z)-5-hydroxyicosa-6,8,11,14,17-pentaenoic acid	experimental drug
15171	pubchem.compound	9842606	7-(5-DEOXY-BETA-D-RIBOFURANOSYL)-5-IODO-7H-PYRROLO[2,3-D]PYRIMIDIN-4-AMINE	experimental drug
15172	pubchem.compound	6914629	6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE	experimental drug
15173	pubchem.compound	25138203	N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide	experimental drug
15174	pubchem.compound	6793	5-aminonaphthalene-1-sulfonic acid	experimental drug
15175	pubchem.compound	5353288	(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID	experimental drug
15176	pubchem.compound	5274976	5-PENTYL-2-PHENOXYPHENOL	experimental drug
15177	pubchem.compound	11304412	3-((3-bromo-5-o-tolylpyrazolo[1,5-a]pyrimidin-7-ylamino)methyl)pyridine 1-oxide	experimental drug
15178	pubchem.compound	11840911	5-[(Z)-(5-Chloro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-N,2,4-trimethyl-1H-pyrrole-3-carboxamide	experimental drug
15179	uniprot	P51955	NEK2_HUMAN	target
15180	pubchem.compound	24832041	4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide	experimental drug
15181	pubchem.compound	23653500	(2S)-2-(3-{[AMINO(IMINO)METHYL]AMINO}PHENYL)-3-[(S)-HYDROXY(3-PHENYLPROPYL)PHOSPHORYL]PROPANOIC ACID	experimental drug
15182	pubchem.compound	16040289	N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide	experimental drug
15183	pubchem.compound	444706	6-(cyclohexylsulfanyl)-1-(ethoxymethyl)-5-(1-methylethyl)pyrimidine-2,4(1H,3H)-dione	experimental drug
15184	pubchem.compound	708990	2-{[(4-CHLOROPHENOXY)ACETYL]AMINO}BENZOIC ACID	experimental drug
15185	pubchem.compound	11963557	4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE	experimental drug
15186	pubchem.compound	6420118	6-[(5-CHLORO-3-METHYL-1-BENZOFURAN-2-YL)SULFONYL]PYRIDAZIN-3(2H)-ONE	experimental drug
15187	pubchem.compound	1283969	(3S)-1-CYCLOHEXYL-N-(3,5-DICHLOROPHENYL)-5-OXOPYRROLIDINE-3-CARBOXAMIDE	experimental drug
15188	pubchem.compound	25049750	(1S,3R,6S)-4-oxo-6-{4-[(2-phenylquinolin-4-yl)methoxy]phenyl}-5-azaspiro[2.4]heptane-1-carboxylic acid	experimental drug
15189	pubchem.compound	42615254	3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide	experimental drug
15190	pubchem.compound	1116191	(3S)-N-(3-BROMOPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE	experimental drug
15191	pubchem.compound	11710963	(2R,3R)-7-(methylsulfonyl)-3-(2,4,5-trifluorophenyl)-1,2,3,4-tetrahydropyrido[1,2-a]benzimidazol-2-amine	experimental drug
15192	pubchem.compound	25113172	2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide	experimental drug
15193	pubchem.compound	6857699	4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL	experimental drug
15194	pubchem.compound	7060565	N-methyl-1-(2-thiophen-2-ylphenyl)methanamine	experimental drug
15195	pubchem.compound	9547958	4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID	experimental drug
15196	pubchem.compound	656952	5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE	experimental drug
15197	pubchem.compound	15991559	(2S,4S,5R)-1-(4-TERT-BUTYLBENZOYL)-2-ISOBUTYL-5-(1,3-THIAZOL-2-YL)PYRROLIDINE-2,4-DICARBOXYLIC ACID	experimental drug
15198	uniprot	O39930	O39930_9HEPC	target
15199	pubchem.compound	5275422	(2S,4S,5R)-2-ISOBUTYL-5-(2-THIENYL)-1-[4-(TRIFLUOROMETHYL)BENZOYL]PYRROLIDINE-2,4-DICARBOXYLIC ACID	experimental drug
15200	pubchem.compound	46937059	(2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid	experimental drug
15201	pubchem.compound	11221386	6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE	experimental drug
15202	pubchem.compound	4565	6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE	experimental drug
15203	pubchem.compound	6914614	(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE	experimental drug
15204	pubchem.compound	10180201	N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE	experimental drug
15205	pubchem.compound	11586735	6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE	experimental drug
15206	pubchem.compound	6420178	2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE	experimental drug
15207	uniprot	P13726	TF_HUMAN	target
15208	pubchem.compound	46937060	(8E,10S,12Z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid	experimental drug
15209	pubchem.compound	46937061	(8R,9Z,12Z)-8-hydroxy-6-oxooctadeca-9,12-dienoic acid	experimental drug
15210	pubchem.compound	10339710	3-bromo-5-phenyl-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	experimental drug
15211	pubchem.compound	10095865	(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE	experimental drug
15212	pubchem.compound	6852140	N-(7-CARBAMIMIDOYL-NAPHTHALEN-1-YL)-3-HYDROXY-2-METHYL-BENZAMIDE	experimental drug
15213	pubchem.compound	16058617	(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL	experimental drug
15214	pubchem.compound	9956726	2-METHYL-2-(4-{[({4-METHYL-2-[4-(TRIFLUOROMETHYL)PHENYL]-1,3-THIAZOL-5-YL}CARBONYL)AMINO]METHYL}PHENOXY)PROPANOIC ACID	experimental drug
15215	pubchem.compound	9547909	(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE	experimental drug
15216	pubchem.compound	766948	N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide	experimental drug
15217	pubchem.compound	6540289	6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE	experimental drug
15218	pubchem.compound	22850133	BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE	experimental drug
15219	pubchem.compound	10138993	N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE	experimental drug
15220	pubchem.compound	24836815	(2,2-DIPHOSPHONOETHYL)(DODECYL)DIMETHYLPHOSPHONIUM	experimental drug
15221	pubchem.compound	6920596	(3S)-N-(5-CHLORO-2-METHYLPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE	experimental drug
15222	pubchem.compound	6610318	METHYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE	experimental drug
15223	pubchem.compound	23647358	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ALANINE	experimental drug
15224	pubchem.compound	46937062	N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE	experimental drug
15225	pubchem.compound	24778473	N-[4-(2-CHLOROPHENYL)-1,3-DIOXO-1,2,3,6-TETRAHYDROPYRROLO[3,4-C]CARBAZOL-9-YL]FORMAMIDE	experimental drug
15226	pubchem.compound	216454	4-[(5-{[4-(3-CHLOROPHENYL)-3-OXOPIPERAZIN-1-YL]METHYL}-1H-IMIDAZOL-1-YL)METHYL]BENZONITRILE	experimental drug
15227	uniprot	P53609	PGTB1_HUMAN	target
15228	pubchem.compound	23657800	1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA	experimental drug
15229	pubchem.compound	447492	3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE	experimental drug
15230	pubchem.compound	10286462	3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE	experimental drug
15231	pubchem.compound	23647361	N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE	experimental drug
15232	pubchem.compound	11960529	Veliparib	investigational drug
15233	uniprot	Q9UGN5	PARP2_HUMAN	target
15234	pubchem.compound	42627769	N-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}-5-methyl-D-tryptophan	experimental drug
15235	pubchem.compound	15295578	3-{[(1R)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione	experimental drug
15236	pubchem.compound	16043304	N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE	experimental drug
15237	pubchem.compound	4369551	3-(6-HYDROXY-NAPHTHALEN-2-YL)-BENZO[D]ISOOXAZOL-6-OL	experimental drug
15238	pubchem.compound	44129624	{4-[(2R)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone	experimental drug
15239	pubchem.compound	11561383	Nesbuvir	investigational drug
15240	uniprot	Q9WMX2	POLG_HCVCO	target
15241	pubchem.compound	11572962	7-(aminomethyl)-6-(2-chlorophenyl)-1-methyl-1H-benzimidazole-5-carbonitrile	experimental drug
15242	pubchem.compound	15627868	3-[(9H-fluoren-9-ylideneamino)oxy]propanoic acid	experimental drug
15243	pubchem.compound	46937063	7-carboxy-5-hydroxy-12,13-dihydro-6H-indolo[2,3-a]pyrrolo[3,4-c]carbazole	experimental drug
15244	uniprot	Q8KI25	Q8KI25_NOCAE	target
15245	pubchem.compound	24851688	(4R)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile	experimental drug
15246	pubchem.compound	24752838	(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE	experimental drug
15247	pubchem.compound	6914633	5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE	experimental drug
15248	pubchem.compound	11659487	6-[2-(3'-METHOXYBIPHENYL-3-YL)ETHYL]PYRIDIN-2-AMINE	experimental drug
15249	pubchem.compound	16129579	(2R)-2-AMINO-3,3,3-TRIFLUORO-N-HYDROXY-2-{[(4-PHENOXYPHENYL)SULFONYL]METHYL}PROPANAMIDE	experimental drug
15250	pubchem.compound	15942655	[2'-HYDROXY-3'-(1H-PYRROLO[3,2-C]PYRIDIN-2-YL)-BIPHENYL-3-YLMETHYL]-UREA	experimental drug
15251	pubchem.compound	11957393	7-PYRIDIN-2-YL-N-(3,4,5-TRIMETHOXYPHENYL)-7H-PYRROLO[2,3-D]PYRIMIDIN-2-AMINE	experimental drug
15252	uniprot	Q05397	FAK1_HUMAN	target
15253	pubchem.compound	5330197	N-(5-chloro-1,3-benzodioxol-4-yl)-6-methoxy-7-(3-piperidin-1-ylpropoxy)quinazolin-4-amine	experimental drug
15254	pubchem.compound	24836813	N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3,4,5- TRIMETHOXYPHENYL)PYRIMIDINE-2,4-DIAMINE	experimental drug
15255	pubchem.compound	24836812	N'-(3-CHLORO-4-METHOXY-PHENYL)-N-(3,4,5-TRIMETHOXYPHENYL)-1,3,5-TRIAZINE-2,4-DIAMINE	experimental drug
15256	pubchem.compound	25011728	3-({4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl}amino)benzenesulfonamide	experimental drug
15257	pubchem.compound	25011729	N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine	experimental drug
15258	pubchem.compound	25011730	N-[3-[[4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL]AMINO]PHENYL]METHANESULFONAMIDE	experimental drug
15259	pubchem.compound	25011731	N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE	experimental drug
15260	pubchem.compound	24861080	3-({4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL}AMINO)BENZAMIDE	experimental drug
15261	pubchem.compound	11602832	4-(2-chlorophenyl)-8-(2-hydroxyethyl)-6-methylpyrrolo[3,4-e]indole-1,3(2H,6H)-dione	experimental drug
15262	pubchem.compound	44129623	(R)-pyridin-4-yl[4-(2-pyrrolidin-1-ylethoxy)phenyl]methanol	experimental drug
15263	pubchem.compound	2776332	1-(4-thiophen-2-ylphenyl)methanamine	experimental drug
15264	pubchem.compound	44129620	N-benzyl-4-[(2R)-pyrrolidin-2-ylmethoxy]aniline	experimental drug
15265	pubchem.compound	445480	THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [1-(1-AMINO-ISOQUINOLIN-7-YLMETHYL)-2-OXO-PYRROLDIN-3-YL]-AMIDE	experimental drug
15266	pubchem.compound	9543472	1-{[N-(1-IMINO-GUANIDINO-METHYL)]SULFANYLMETHYL}-3-TRIFLUOROMETHYL-BENZENE	experimental drug
15267	pubchem.compound	24808499	[{2-bromo-4-[(2R)-3-oxo-2,3-diphenylpropyl]phenyl}(difluoro)methyl]phosphonic acid	experimental drug
15268	pubchem.compound	16115004	(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE	experimental drug
15269	pubchem.compound	9978312	3-(9-HYDROXY-1,3-DIOXO-4-PHENYL-2,3-DIHYDROPYRROLO[3,4-C]CARBAZOL-6(1H)-YL)PROPANOIC ACID	experimental drug
15270	pubchem.compound	24894130	8-ethyl-3,10,10-trimethyl-4,5,6,8,10,12-hexahydropyrazolo[4',3':6,7]cyclohepta[1,2-b]pyrrolo[2,3-f]indol-9(1H)-one	experimental drug
15271	pubchem.compound	10267580	2-(6-methylpyridin-2-yl)-N-pyridin-4-ylquinazolin-4-amine	experimental drug
15272	pubchem.compound	16058637	2-({2-[(3-HYDROXYPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)BENZAMIDE	experimental drug
15273	pubchem.compound	23653503	(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-[(R)-[(1R)-1-{[(BENZYLOXY)CARBONYL]AMINO}-2-METHYLPROPYL](HYDROXY)PHOSPHORYL]PROPANOIC ACID	experimental drug
15274	pubchem.compound	6102822	N-[7-(3-AMINOPHENYL)-5-METHOXY-1,3-BENZOXAZOL-2-YL]-2,5-DICHLOROBENZENESULFONAMIDE	experimental drug
15275	pubchem.compound	10024590	4-[(3R)-3-Amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-(2,2,2-trifluoroethyl)-1,4-diazepan-2-one	experimental drug
15276	pubchem.compound	6852206	N-(4-AMINO-5-CYANO-6-ETHOXYPYRIDIN-2-YL)-2-(4-BROMO-2,5-DIMETHOXYPHENYL)ACETAMIDE	experimental drug
15277	pubchem.compound	6914644	1-[(2-AMINO-4-CHLORO-5-METHYLPHENYL)SULFONYL]-L-PROLINE	experimental drug
15278	pubchem.compound	11441375	N-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide	experimental drug
15279	pubchem.compound	16001653	3-(1,1-dioxido-4H-1,2,4-benzothiadiazin-3-yl)-4-hydroxy-1-(3-methylbutyl)quinolin-2(1H)-one	experimental drug
15280	pubchem.compound	9543521	5-CYANO-N-(2,5-DIMETHOXYBENZYL)-6-ETHOXYPYRIDINE-2-CARBOXAMIDE	experimental drug
15281	pubchem.compound	10343728	2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}ETHANESULFONAMIDE	experimental drug
15282	pubchem.compound	9911502	2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}ETHENESULFONAMIDE	experimental drug
15283	pubchem.compound	9820034	N-ETHYL-N-ISOPROPYL-3-METHYL-5-{[(2S)-2-(PYRIDIN-4-YLAMINO)PROPYL]OXY}BENZAMIDE	experimental drug
15284	pubchem.compound	11987868	5-[4-(DIMETHYLAMINO)PHENYL]-6-[(6-MORPHOLIN-4-YLPYRIDIN-3-YL)ETHYNYL]PYRIMIDIN-4-AMINE	experimental drug
15285	pubchem.compound	10397869	N~3~-BENZYLPYRIDINE-2,3-DIAMINE	experimental drug
15286	pubchem.compound	44129627	3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid	experimental drug
15287	pubchem.compound	10017976	9-benzyl-2,3,4,9-tetrahydro-1H-carbazole-8-carboxylic acid	experimental drug
15288	pubchem.compound	11701820	N~3~-(3-PYRIDIN-3-YLBENZYL)PYRIDINE-2,3-DIAMINE	experimental drug
15289	pubchem.compound	16129580	(3R)-4,4-DIFLUORO-3-[(4-METHOXYPHENYL)SULFONYL]BUTANOIC ACID	experimental drug
15290	pubchem.compound	9882972	BMS-564929	experimental drug
15291	pubchem.compound	16220130	2-(2,4-DICHLOROPHENOXY)-5-(PYRIDIN-2-YLMETHYL)PHENOL	experimental drug
15292	pubchem.compound	9797919	N-(4-chlorophenyl)-2-[(pyridin-4-ylmethyl)amino]benzamide	experimental drug
15293	pubchem.compound	17758920	5-[3-(BENZYLAMINO)PHENYL]-4-BROMO-3-(CARBOXYMETHOXY)THIOPHENE-2-CARBOXYLIC ACID	experimental drug
15294	pubchem.compound	4369384	(2R)-2-{[(4-FLUORO-3-METHYLPHENYL)SULFONYL]AMINO}-N-HYDROXY-2-TETRAHYDRO-2H-PYRAN-4-YLACETAMIDE	experimental drug
15295	pubchem.compound	639097	5-amino-1-(4-chlorophenyl)-1H-pyrazole-4-carbonitrile	experimental drug
15296	pubchem.compound	346926	4-(2-amino-1,3-thiazol-4-yl)phenol	experimental drug
15297	pubchem.compound	22747857	benzyl (2-oxopropyl)carbamate	experimental drug
15298	uniprot	P0C6X7	R1AB_CVHSA	target
15299	pubchem.compound	447695	2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID	experimental drug
15300	pubchem.compound	54682555	(5Z)-3-(4-CHLOROPHENYL)-4-HYDROXY-5-(1-NAPHTHYLMETHYLENE)FURAN-2(5H)-ONE	experimental drug
15301	uniprot	P08373	MURB_ECOLI	target
15302	pubchem.compound	17756743	5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE	experimental drug
15303	pubchem.compound	5327045	3-(CARBOXYMETHOXY)THIENO[2,3-B]PYRIDINE-2-CARBOXYLIC ACID	experimental drug
15304	pubchem.compound	6857702	4-METHYL-PENTANOIC ACID {1-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYLCARBAMOYL]-2-METHYL-PROPYL}-AMIDE	experimental drug
15305	pubchem.compound	44176356	2-(1H-imidazol-1-yl)-9-methoxy-8-(2-methoxyethoxy)benzo[c][2,7]naphthyridin-4-amine	experimental drug
15306	pubchem.compound	6854	9H-CARBAZOLE	experimental drug
15307	uniprot	Q8GI16	CARAC_PSERE	target
15308	uniprot	Q84II6	Q84II6_JANS3	target
15309	pubchem.compound	5312830	(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid	experimental drug
15310	pubchem.compound	11500493	N~3~-[3-(5-METHOXYPYRIDIN-3-YL)BENZYL]PYRIDINE-2,3-DIAMINE	experimental drug
15311	pubchem.compound	834826	5-[2-(TRIFLUOROMETHOXY)PHENYL]-2-FUROIC ACID	experimental drug
15312	pubchem.compound	763808	5-(2-CHLORO-4-NITROPHENYL)-2-FUROIC ACID	experimental drug
15313	pubchem.compound	24894151	ETHYL 4-[(4-CHLOROPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE	experimental drug
15314	pubchem.compound	24941253	N-cyclopropyl-4-methyl-3-[1-(2-methylphenyl)phthalazin-6-yl]benzamide	experimental drug
15315	pubchem.compound	14163672	5-(2-CHLOROBENZYL)-2-FUROIC ACID	experimental drug
15316	pubchem.compound	1069140	5-BROMO-2-{[(4-CHLOROPHENYL)SULFONYL]AMINO}BENZOIC ACID	experimental drug
15317	pubchem.compound	16105493	(5S)-2-{[(1S)-1-(2-fluorophenyl)ethyl]amino}-5-methyl-5-(trifluoromethyl)-1,3-thiazol-4(5H)-one	experimental drug
15318	pubchem.compound	11348631	18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE	experimental drug
15319	pubchem.compound	6102820	2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE	experimental drug
15320	pubchem.compound	6102684	5-METHYL-2-[(PHENYLSULFONYL)AMINO]BENZOIC ACID	experimental drug
15321	pubchem.compound	16122643	1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA	experimental drug
15322	pubchem.compound	24883477	5-chloro-N-{4-[(1R)-1,2-dihydroxyethyl]phenyl}-1H-indole-2-carboxamide	experimental drug
15323	pubchem.compound	25263223	N-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-N-cyclopropyl-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide	experimental drug
15324	pubchem.compound	44585557	(3E)-3-[(phenylamino)methylidene]dihydrofuran-2(3H)-one	experimental drug
15325	pubchem.compound	24941258	N-[2-(4-AMINO-5,8-DIFLUORO-1,2-DIHYDROQUINAZOLIN-2-YL)ETHYL]-3-FURAMIDE	experimental drug
15326	pubchem.compound	13373715	6-(3-BROMO-2-NAPHTHYL)-1,3,5-TRIAZINE-2,4-DIAMINE	experimental drug
15327	pubchem.compound	9844011	4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID	experimental drug
15328	pubchem.compound	6102821	2,5-DICHLORO-N-[5-METHOXY-7-(6-METHOXYPYRIDIN-3-YL)-1,3-BENZOXAZOL-2-YL]BENZENESULFONAMIDE	experimental drug
15329	pubchem.compound	6102685	2-[(PHENYLSULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID	experimental drug
15330	pubchem.compound	6102686	2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID	experimental drug
15331	pubchem.compound	24832022	3-({2-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)ETHYNYL]BENZYL}AMINO)-1,3-OXAZOL-2(3H)-ONE	experimental drug
15332	pubchem.compound	17755582	N-[(2-AMINO-6-METHYLPYRIMIDIN-4-YL)METHYL]-3-{[(E)-(2-OXODIHYDROFURAN-3(2H)-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE	experimental drug
15333	pubchem.compound	23658582	6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide	experimental drug
15334	pubchem.compound	446106	(2-ACETYL-5-METHYLANILINO)(2,6-DIBROMOPHENYL)ACETAMIDE	experimental drug
15335	uniprot	P03367	POL_HV1BR	target
15336	pubchem.compound	11840913	METHYL 4-{[({[(2R,5S)-5-{[(2S)-2-(AMINOMETHYL)PYRROLIDIN-1-YL]CARBONYL}PYRROLIDIN-2-YL]METHYL}AMINO)CARBONYL]AMINO}BENZOATE	experimental drug
15337	pubchem.compound	445651	1-[N-4'-NITROBENZYL-N-4'-CARBOXYBUTYLAMINO]METHYLPHOSPHONIC ACID	experimental drug
15338	pubchem.compound	9925908	trans-4-(7-carbamoyl-1H-benzimidazol-2-yl)-1-propylpiperidinium	experimental drug
15339	pubchem.compound	4661	2-(4-NITROPHENYL)ACETIC ACID	experimental drug
15340	pubchem.compound	449080	ALPHA-(2,6-DICHLOROPHENYL)-ALPHA-(2-ACETYL-5-METHYLANILINO)ACETAMIDE	experimental drug
