node_id,namespace,identifier,name
12809,pubchem,9549223,4-hydroxy-N'-[(4-propan-2-ylphenyl)methyl]benzohydrazide
12810,uniprot,P48552,
12811,pubchem,101660566,3-[(Z)-[2-(trifluoromethyl)phenyl]methylideneamino]oxypropanoic acid
12812,pubchem,16046126,"(13R,15S)-13-methyl-16-oxa-8,9,12,22,24-pentazahexacyclo[15.6.2.16,9.112,15.02,7.021,25]heptacosa-1(24),2,4,6,17,19,21(25)-heptaene-23,27-dione"
12813,pubchem,11069133,"5-[(4-amino-3-chloro-5-fluorophenyl)sulfonylamino]-1,3,4-thiadiazole-2-sulfonamide"
12814,pubchem,46937033,"(5S)-4,5-difluoro-6-(2-fluoro-4-iodophenyl)imino-N-(2-hydroxyethoxy)cyclohexa-1,3-diene-1-carboxamide"
12815,pubchem,8193,dodecan-1-ol
12816,pubchem,21081761,"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxopyridine-3-carboxamide"
12817,pubchem,24941248,"3-[3-chloro-5-[5-[[(1S)-1-phenylethyl]amino]-[1,2]oxazolo[5,4-c]pyridin-3-yl]phenyl]propan-1-ol"
12818,uniprot,P53350,
12819,pubchem,15897928,"4-(2-amino-1-methylimidazo[4,5-b]pyridin-6-yl)phenol"
12820,pubchem,6914625,"N-[2-[6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2,2-dimethyl-3-oxo-1,4-benzothiazin-4-yl]ethyl]acetamide"
12821,pubchem,17975425,2-[4-(hydroxymethyl)phenyl]guanidine
12822,uniprot,Q16651,
12823,pubchem,5287452,"(2R)-2-[(1R,2S)-2-hydroxycyclopentyl]pent-4-enal"
12824,uniprot,P08217,
12825,pubchem,11742,4-(2-phenylpropan-2-yl)phenol
12826,pubchem,5327160,"2-(2,6-dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid"
12827,pubchem,9549225,"(2S)-3-[1-[[2-(2-chlorophenyl)-5-methyl-1,3-oxazol-4-yl]methyl]indol-5-yl]-2-ethoxypropanoic acid"
12828,pubchem,9821178,"N-benzyl-1-ethyl-4-(oxan-4-ylamino)pyrazolo[3,4-b]pyridine-5-carboxamide"
12829,pubchem,25113127,(2S)-1-[(2R)-2-amino-4-methylpentanoyl]-N-[(3-chlorophenyl)methyl]pyrrolidine-2-carboxamide
12830,pubchem,11500273,"1-[[2-[2-(4-chlorophenyl)ethyl]-1,3-dioxolan-2-yl]methyl]imidazole"
12831,pubchem,16115747,"(2R)-N-[2-(1,3-benzodioxol-5-yl)ethyl]-1-(2-imidazol-1-yl-6-methylpyrimidin-4-yl)pyrrolidine-2-carboxamide"
12832,pubchem,7023019,(4-fluorophenyl)-pyridin-4-ylmethanone
12833,pubchem,9547940,2-(2-methylphenyl)-1H-indole-6-carboximidamide
12834,pubchem,25011732,(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]-N-[(3-chlorophenyl)methyl]pyrrolidine-2-carboxamide
12835,pubchem,23653508,(2S)-2-[3-(aminomethyl)phenyl]-3-[[(1R)-1-(benzenesulfonamido)-2-methylpropyl]-hydroxyphosphoryl]propanoic acid
12836,pubchem,9547939,2-(3-methylphenyl)-1H-indole-5-carboximidamide
12837,pubchem,24768537,(2R)-2-benzyl-3-nitropropanoic acid
12838,pubchem,15991573,3-(2-aminoquinazolin-6-yl)-4-methyl-N-[3-(trifluoromethyl)phenyl]benzamide
12839,pubchem,6102781,(2S)-2-[[hydroxy-[(4-iodophenyl)methyl]phosphoryl]methyl]pentanedioic acid
12840,pubchem,25113616,(2S)-1-butanoyl-N-[(4-carbamimidoylphenyl)methyl]pyrrolidine-2-carboxamide
12841,pubchem,137628959,"N-carbamimidoyl-2-(2,5-diphenylpyrrol-1-yl)acetamide"
12842,pubchem,5276507,(1-hydroxy-1-phosphonononyl)phosphonic acid
12843,pubchem,17754396,"2,3-dimethoxy-9-methylquinolino[3,4-c]quinoline-7,10-diamine"
12844,pubchem,16750106,N-tert-butyl-4-[5-(pyridin-2-ylamino)quinolin-3-yl]benzenesulfonamide
12845,pubchem,5327159,"4-(2,6-difluorophenyl)benzoic acid"
12846,pubchem,25113617,(2S)-N-[(4-carbamimidoylphenyl)methyl]-1-(4-methylpentanoyl)pyrrolidine-2-carboxamide
12847,pubchem,5287464,"4-(6-hydroxy-1,2-benzoxazol-3-yl)benzene-1,3-diol"
12848,pubchem,11167118,4-[[2-[4-chloro-3-(trifluoromethyl)anilino]-3H-benzimidazol-5-yl]oxy]-N-methylpyridine-2-carboxamide
12849,pubchem,16122596,"N-[4-[(2S,3S)-3-amino-4-[(3S)-3-fluoropyrrolidin-1-yl]-4-oxobutan-2-yl]cyclohexyl]-N-methylacetamide"
12850,pubchem,10134493,"N-ethyl-4-[5-(methoxycarbamoyl)-2-methylanilino]-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide"
12851,pubchem,25113615,(2S)-N-[(4-carbamimidoylphenyl)methyl]-1-(3-phenylpropanoyl)pyrrolidine-2-carboxamide
12852,uniprot,P78536,
12853,pubchem,449087,N-(5-cyclopropyl-1H-pyrazol-3-yl)-2-naphthalen-2-ylacetamide
12854,pubchem,9933197,N-hydroxy-4-[4-[4-(trifluoromethyl)phenoxy]phenyl]sulfonyloxane-4-carboxamide
12855,pubchem,25113128,(2S)-1-[(2R)-2-aminobutanoyl]-N-[(4-carbamimidoylphenyl)methyl]pyrrolidine-2-carboxamide
12856,pubchem,1540,6-(cyclohexylmethoxy)-N-phenyl-7H-purin-2-amine
12857,pubchem,444650,"(2R,3S)-2-ethyl-3-[(4-methylphenyl)sulfonylamino]butanedioic acid"
12858,pubchem,11245700,"[2-(cycloheptylmethyl)-1,1-dioxo-1-benzothiophen-6-yl] sulfamate"
12859,pubchem,5287469,"N-(4-acetylphenyl)-5-(5-chloro-2,4-dihydroxyphenyl)-1H-pyrazole-4-carboxamide"
12860,pubchem,135431462,"4-chloro-6-[4-[4-[(4-methylsulfonylphenyl)methyl]piperazin-1-yl]-1H-pyrazol-5-yl]benzene-1,3-diol"
12861,pubchem,135431463,"3-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-piperazin-1-yl-1H-pyrazole-5-carboxamide"
12862,pubchem,135525416,"5-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]-1,2-oxazole-3-carboxamide"
12863,pubchem,24941249,"3-[3-[3-methyl-6-[[(1S)-1-phenylethyl]amino]pyrazolo[4,3-c]pyridin-1-yl]phenyl]propanamide"
12864,pubchem,135446210,"5-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-(4-methoxyphenyl)-1,2-oxazole-3-carboxamide"
12865,pubchem,6914626,"6-ethyl-5-[9-(3-methoxypropyl)carbazol-2-yl]pyrimidine-2,4-diamine"
12866,pubchem,25210273,"2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-N-ethylthieno[2,3-d]pyrimidine-6-carboxamide"
12867,pubchem,6623,4-[2-(4-hydroxyphenyl)propan-2-yl]phenol
12868,pubchem,445841,"1-[(9bS)-5-oxo-1,2,3,9b-tetrahydropyrrolo[2,1-a]isoindol-9-yl]-3-[5-[(2S)-pyrrolidin-2-yl]-1H-pyrazol-3-yl]urea"
12869,pubchem,24180714,5-dodecylsulfanyl-2H-triazole-4-carboxylic acid
12870,pubchem,24768549,(2S)-2-(1H-indol-3-yl)hexanoic acid
12871,pubchem,24768551,(2S)-2-(1H-indol-3-yl)pentanoic acid
12872,pubchem,24768548,(2S)-2-(1H-indol-3-yl)-8-[(2-methylpropan-2-yl)oxycarbonylamino]octanoic acid
12873,pubchem,21066379,"[5-phenyl-7-(pyridin-3-ylmethylamino)pyrazolo[1,5-a]pyrimidin-3-yl]methanol"
12874,pubchem,6914612,"(1R,2R,3R,4S,5R)-4-(benzylamino)-5-methylsulfanylcyclopentane-1,2,3-triol"
12875,pubchem,25138295,2-[[4-[2-(trifluoromethyl)phenyl]piperidine-1-carbonyl]amino]benzoic acid
12876,pubchem,15991546,"2-chloro-N-[(1R,2R)-1-hydroxy-2,3-dihydro-1H-inden-2-yl]-6H-thieno[2,3-b]pyrrole-5-carboxamide"
12877,pubchem,180559,2-[4-[(2R)-2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide
12878,pubchem,6914659,[4-(2-benzyl-3-methoxy-2-methoxycarbonyl-3-oxopropyl)phenyl]sulfamic acid
12879,uniprot,P23467,
12880,uniprot,P13051,
12881,pubchem,11427975,"2-[[(2R)-butan-2-yl]amino]-N-[2-methyl-5-(methylcarbamoyl)phenyl]-1,3-thiazole-5-carboxamide"
12882,pubchem,24808495,"(3,3-dimethylpiperidin-1-yl)-[6-(3-fluoro-4-methylphenyl)pyridin-2-yl]methanone"
12883,pubchem,46937042,"(2S,3S)-2-amino-4-cyclopropyl-3-[(3R,5R)-3-(2-fluoro-4-methylsulfonylphenyl)-1,2,4-oxadiazolidin-5-yl]-1-[(3S)-3-fluoropyrrolidin-1-yl]butan-1-one"
12884,pubchem,24768547,"(2S,3S)-3-[3-(2-chloro-4-methylsulfonylphenyl)-1,2,4-oxadiazol-5-yl]-1-cyclopentylidene-4-cyclopropyl-1-fluorobutan-2-amine"
12885,pubchem,17748441,N-[[4-(2-aminopyridin-4-yl)oxy-3-fluorophenyl]carbamoyl]-2-(4-fluorophenyl)acetamide
12886,pubchem,25220914,(2S)-1-[(2R)-2-amino-4-methylpentanoyl]-N-[(4-carbamimidoylphenyl)methyl]pyrrolidine-2-carboxamide
12887,pubchem,11560856,"2-(4-fluorophenyl)-N-[[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl]acetamide"
12888,pubchem,24180719,"N-[3-(5-chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl]propane-1-sulfonamide"
12889,pubchem,24180720,"N-[2,4-difluoro-3-(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)phenyl]ethanesulfonamide"
12890,pubchem,24941263,"(3S)-3-propyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine"
12891,pubchem,24894153,"(2S)-2-methyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine"
12892,pubchem,46937043,[amino-[4-[[[(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]methyl]phenyl]methylidene]azanium
12893,pubchem,10364585,"9-hydroxy-6-(3-hydroxypropyl)-4-(2-methoxyphenyl)pyrrolo[3,4-c]carbazole-1,3-dione"
12894,pubchem,24894155,"(3R)-3-(1,2,3,4-tetrahydroisoquinolin-7-yloxymethyl)-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine"
12895,pubchem,9969613,"4-(1,3-benzodioxol-5-yloxy)-2-(4-imidazol-1-ylphenoxy)pyrimidine"
12896,pubchem,4369550,"2-(5-hydroxynaphthalen-1-yl)-1,3-benzoxazol-6-ol"
12897,pubchem,135449325,N-benzyl-4-[4-(3-chlorophenyl)-1H-pyrazol-5-yl]-1H-pyrrole-2-carboxamide
12898,pubchem,11740318,"(3S)-1-(1,3-benzodioxol-5-ylmethyl)-3-(4-imidazol-1-ylphenoxy)piperidine"
12899,pubchem,2079916,"2-(1,3-benzodioxol-5-yl)-5-[(3-fluoro-4-methoxyphenyl)methylsulfanyl]-1,3,4-oxadiazole"
12900,pubchem,24752844,"[(3R,4R)-4-amino-1-(quinoxaline-2-carbonyl)pyrrolidin-3-yl]-pyrrolidin-1-ylmethanone"
12901,pubchem,52942975,"(3R)-3-methyl-1,2,3,4-tetrahydroquinoline-8-sulfinate"
12902,pubchem,135566449,"(5S)-2-[(1S)-1-(4-fluorophenyl)ethyl]imino-5-(2-hydroxypropan-2-yl)-5-methyl-1,3-thiazolidin-4-one"
12903,pubchem,24768527,"N-[(5R,14R)-5-amino-5,14-dimethyl-4-oxo-3-oxa-18-azatricyclo[15.3.1.17,11]docosa-1(21),7,9,11(22),17,19-hexaen-19-yl]-N-methylmethanesulfonamide"
12904,pubchem,22479942,"N-[3-[5-(1H-1,2,4-triazol-5-yl)-1H-indazol-3-yl]phenyl]furan-2-carboxamide"
12905,uniprot,P45984,
12906,pubchem,15953860,"(11R,12R)-11-(2,4,5-trifluorophenyl)-1,5,8-triazatricyclo[7.4.0.02,7]trideca-2(7),3,5,8-tetraen-12-amine"
12907,pubchem,6857688,"[(1R)-2-(diaminomethylideneamino)-1-[4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl]ethyl] pyridine-3-carboxylate"
12908,pubchem,15942652,"2-(3,4-dihydroxyphenyl)-8-(1,1-dioxo-1,2-thiazolidin-2-yl)-3-hydroxy-6-methylchromen-4-one"
12909,pubchem,10156987,3-[5-[[4-(aminomethyl)piperidin-1-yl]methyl]-1H-indol-2-yl]-1H-quinolin-2-one
12910,pubchem,11987860,"(1S,5S,7R)-3-N-hydroxy-7-N-[(4-phenylphenyl)methyl]-6,8-dioxa-3-azabicyclo[3.2.1]octane-3,7-dicarboxamide"
12911,pubchem,25011733,(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]-N-[(3-fluorophenyl)methyl]pyrrolidine-2-carboxamide
12912,pubchem,16058629,2-[2-[(4-bromo-2-fluorophenyl)methylcarbamoyl]-5-chlorophenoxy]acetic acid
12913,pubchem,10157080,"4-(1,3-benzodioxol-5-yloxy)-2-(4-imidazol-1-ylphenoxy)-6-methylpyrimidine"
12914,pubchem,16058630,2-[5-chloro-2-[(3-nitrophenyl)methylcarbamoyl]phenoxy]acetic acid
12915,pubchem,656936,2-(4-hydroxyphenyl)-1-benzofuran-5-ol
12916,pubchem,46937045,5-hydroxy-3-[(1R)-1-(1H-pyrrol-2-yl)ethyl]indol-2-one
12917,pubchem,3506204,2-[7-(carboxymethoxy)-9-hydroxyiminofluoren-2-yl]oxyacetic acid
12918,pubchem,16758226,"(3aS,4R,9bR)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-3,3a,4,9b-tetrahydro-1H-cyclopenta[c]chromen-8-ol"
12919,pubchem,6540273,(2S)-1-amino-3-[(5-nitroquinolin-8-yl)amino]propan-2-ol
12920,pubchem,19826721,2-(cyclohexylamino)benzoic acid
12921,pubchem,25195347,"(2R,3R,4S,5R)-2-[6-amino-8-[(3,4-dichlorophenyl)methylamino]purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol"
12922,uniprot,Q99933,
12923,pubchem,25163987,"2-(2-chloro-4-iodoanilino)-N-[(2R)-2,3-dihydroxypropoxy]-3,4-difluorobenzamide"
12924,pubchem,5287495,"5-(2,4-dichlorophenyl)-2-hydroxybenzoic acid"
12925,pubchem,23653514,"2-propyl-N-[(2R)-5-sulfamoyl-2,3-dihydro-1H-inden-2-yl]pentanamide"
12926,pubchem,24812720,(2R)-1-(4-tert-butylphenyl)sulfonyl-2-methyl-4-(4-nitrophenyl)piperazine
12927,pubchem,18794,"5-(benzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide"
12928,pubchem,46937046,"ethyl 3,5-dimethyl-2-phenyl-1H-pyrazol-2-ium-4-carboxylate"
12929,pubchem,9547900,"2-[5-[3-[[7-propyl-3-(trifluoromethyl)-1,2-benzoxazol-6-yl]oxy]propoxy]indol-1-yl]acetic acid"
12930,pubchem,448994,(2R)-1-(dimethylamino)-3-[4-[[6-[2-fluoro-5-(trifluoromethyl)anilino]pyrimidin-4-yl]amino]phenoxy]propan-2-ol
12931,pubchem,11545694,"2-[6-[(3-chloro-2-methylphenyl)sulfonylamino]pyridin-2-yl]-N,N-diethylacetamide"
12932,pubchem,25181321,"5-[3-(4-methoxyphenyl)benzimidazol-5-yl]-3H-1,3,4-oxadiazole-2-thione"
12933,pubchem,6914627,"N-[2-[6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2,2-dimethyl-3-oxo-1,4-benzoxazin-4-yl]ethyl]acetamide"
12934,pubchem,676157,(2S)-2-hydroxy-3-(1H-indol-3-yl)propanoic acid
12935,pubchem,961704,"(2S)-1-(cyclohexylamino)-3-(6-methyl-1,2,3,4-tetrahydrocarbazol-9-yl)propan-2-ol"
12936,pubchem,157839,"2-[3-[(4,5,7-trifluoro-1,3-benzothiazol-2-yl)methyl]indol-1-yl]acetic acid"
12937,pubchem,6857690,"(4R)-4-(3-hydroxyphenyl)-N,N,7,8-tetramethyl-3,4-dihydro-1H-isoquinoline-2-carboxamide"
12938,pubchem,15991547,"2-chloro-N-[(3R)-2-oxo-3,4-dihydro-1H-quinolin-3-yl]-6H-thieno[2,3-b]pyrrole-5-carboxamide"
12939,pubchem,23645698,"(2S,3S)-2-amino-3-[3-(4-methylsulfonylphenyl)-1,2,4-oxadiazol-5-yl]-1-pyrrolidin-1-ylbutan-1-one"
12940,pubchem,6914660,"[4-[2,2-bis(ethoxycarbonyl)-4-[(2-methylpropan-2-yl)oxycarbonylamino]butyl]phenyl]sulfamic acid"
12941,pubchem,450268,2-[(3-hydroxybenzoyl)amino]acetic acid
12942,pubchem,11711595,(2S)-2-[[3-[[[2-fluoro-4-(trifluoromethyl)benzoyl]amino]methyl]-4-methoxyphenyl]methyl]butanoic acid
12943,pubchem,6857691,"2-[2-[4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl]ethyl]guanidine"
12944,pubchem,11538992,"(1S,2R,5S)-5-[3-(trifluoromethyl)-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazin-7-yl]-2-(2,4,5-trifluorophenyl)cyclohexan-1-amine"
12945,pubchem,622262,"5,5-dimethyl-2-morpholin-4-yl-4,6-dihydro-1,3-benzothiazol-7-one"
12946,pubchem,6852141,methyl 6-carbamimidoyl-4-[(3-hydroxy-2-methylbenzoyl)amino]naphthalene-2-carboxylate
12947,pubchem,447734,6-carbamimidoyl-N-(3-cyclopentyloxyphenyl)naphthalene-2-carboxamide
12948,pubchem,6857692,"2-[4-[(4R)-4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl]phenyl]guanidine"
12949,pubchem,10125830,(3Z)-6-(4-hydroxy-3-methoxyphenyl)-3-(1H-pyrrol-2-ylmethylidene)-1H-indol-2-one
12950,pubchem,447912,"N-[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]-N-(2,2,2-trifluoroethyl)benzenesulfonamide"
12951,uniprot,Q13133,
12952,pubchem,23661697,"(3R)-3-amino-1-[(8R)-8-methyl-2-(trifluoromethyl)-6,8-dihydro-5H-[1,2,4]triazolo[1,5-a]pyrazin-7-yl]-4-(2,4,5-trifluorophenyl)butan-1-one"
12953,pubchem,447911,"1,1,1,3,3,3-hexafluoro-2-[4-(2,2,2-trifluoroethylamino)phenyl]propan-2-ol"
12954,pubchem,25271577,"(2S)-1-[(2R)-2-amino-3,3-diphenylpropanoyl]-N-propylpyrrolidine-2-carboxamide"
12955,pubchem,6852154,"4-[(1S,2S,5S)-5-(hydroxymethyl)-8-methyl-3-oxabicyclo[3.3.1]non-7-en-2-yl]phenol"
12956,pubchem,46937048,"4-[(1R,2S,5S,8S,9R)-5-(hydroxymethyl)-8,9-dimethyl-3-oxabicyclo[3.3.1]nonan-2-yl]phenol"
12957,pubchem,24963035,(2S)-N-[(4-carbamimidoylphenyl)methyl]-1-(2-cyclopentyloxyacetyl)pyrrolidine-2-carboxamide
12958,pubchem,137629174,N-carbamimidoyl-2-[2-(2-chlorophenyl)-4-(4-propoxyphenyl)thiophen-3-yl]acetamide
12959,pubchem,24963036,(2S)-N-[(4-carbamimidoylphenyl)methyl]-1-(2-cyclohexyloxyacetyl)pyrrolidine-2-carboxamide
12960,pubchem,11554165,"(2S,3S)-3-amino-4-(3,3-difluoropyrrolidin-1-yl)-N,N-dimethyl-4-oxo-2-[4-([1,2,4]triazolo[1,5-a]pyridin-6-yl)cyclohexyl]butanamide"
12961,pubchem,10450624,"2-[3-[(5-chloro-1,3-benzothiazol-2-yl)methyl]-2,4-dioxopyrimidin-1-yl]acetic acid"
12962,pubchem,2776424,(5-thiophen-2-ylthiophen-2-yl)methanamine
12963,pubchem,24963037,(2S)-N-[(4-carbamimidoylphenyl)methyl]-1-(3-cyclopentylpropanoyl)pyrrolidine-2-carboxamide
12964,pubchem,1720,"6-aminobenzo[de]isoquinoline-1,3-dione"
12965,pubchem,22690393,2-amino-N-(4-phenylmethoxyphenyl)acetamide
12966,pubchem,135422922,"4-chloro-6-(4-piperazin-1-yl-1H-pyrazol-5-yl)benzene-1,3-diol"
12967,pubchem,24768560,(2S)-2-amino-5-oxo-5-(4-phenylmethoxyanilino)pentanoic acid
12968,pubchem,22692237,4-amino-N-(4-phenylmethoxyphenyl)butanamide
12969,pubchem,11957380,(2S)-2-[[2-(4-chlorophenyl)sulfanylacetyl]amino]-3-[4-(diaminomethylideneamino)phenyl]propanamide
12970,pubchem,5227,4-(dimethylamino)butyl carbamimidothioate
12971,pubchem,6914613,(2S)-1-(1H-indol-3-yl)-3-[5-[(E)-2-pyridin-4-ylethenyl]pyridin-3-yl]oxypropan-2-amine
12972,pubchem,2782689,4-(4-fluorophenyl)benzoic acid
12973,uniprot,Q07817,
12974,pubchem,3699841,4-[(4-fluorophenyl)methyl]piperidine
12975,pubchem,6914624,2-[(4-hydroxy-8-iodoisoquinoline-3-carbonyl)amino]acetic acid
12976,pubchem,20843156,"(2S)-6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2-(3,5-difluorophenyl)-4-(3-methoxypropyl)-1,4-benzoxazin-3-one"
12977,pubchem,17414308,"4-N-[(4-chlorophenyl)methyl]-4-N-methylbenzene-1,4-disulfonamide"
12978,pubchem,46937051,"[(2R,3S,5R)-3-hydroxy-5-(4-methylindol-1-yl)oxolan-2-yl]methyl dihydrogen phosphate"
12979,pubchem,10072851,"5-(4-phenoxyphenyl)-5-(4-pyrimidin-2-ylpiperazin-1-yl)-1,3-diazinane-2,4,6-trione"
12980,pubchem,6102690,1-chloro-6-(4-hydroxyphenyl)naphthalen-2-ol
12981,pubchem,4073054,"3-(diaminomethylideneamino)-1,1-diphenylurea"
12982,pubchem,16758228,2-(4-phenacylphenyl)guanidine
12983,pubchem,46937052,"(2S)-1-(6H-indol-3-yl)-3-[5-(7H-pyrazolo[3,4-c]pyridin-5-yl)pyridin-3-yl]oxypropan-2-amine"
12984,pubchem,24180718,"4-[6-[[(2R)-1-hydroxybutan-2-yl]amino]imidazo[1,2-b]pyridazin-3-yl]benzoic acid"
12985,pubchem,4566,4-[[6-(cyclohexylmethoxy)-7H-purin-2-yl]amino]benzenesulfonamide
12986,pubchem,6914661,"[4-[2,2-bis(5-methyl-1,2,4-oxadiazol-3-yl)-3-phenylpropyl]phenyl]sulfamic acid"
12987,pubchem,5287523,"7-N-butyl-2-N-(5-chloro-2-methylphenyl)-5-methyl-[1,2,4]triazolo[1,5-a]pyrimidine-2,7-diamine"
12988,pubchem,180621,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine"
12989,pubchem,9547959,4-bromo-3-(carboxymethoxy)-5-phenylthiophene-2-carboxylic acid
12990,pubchem,25134248,(2S)-N-[(4-carbamimidoylphenyl)methyl]-1-(3-cyclohexylpropanoyl)pyrrolidine-2-carboxamide
12991,pubchem,46937053,[2-oxo-3-[(1R)-1-(1H-pyrrol-2-yl)ethyl]indol-5-yl]urea
12992,pubchem,25021183,(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]-N-[(3-methylphenyl)methyl]pyrrolidine-2-carboxamide
12993,pubchem,16058639,"5-(4-chloro-5-phenylthiophen-3-yl)-1,1-dioxo-1,2,5-thiadiazolidin-3-one"
12994,pubchem,11495704,"(2S,3S)-3-amino-4-[(3S)-3-fluoropyrrolidin-1-yl]-N,N-dimethyl-4-oxo-2-[4-([1,2,4]triazolo[1,5-a]pyridin-5-yl)cyclohexyl]butanamide"
12995,pubchem,11705956,(2S)-2-[3-(aminomethyl)phenyl]-3-[hydroxy-[(1R)-2-methyl-1-(3-phenylpropylsulfonylamino)propyl]phosphoryl]propanoic acid
12996,pubchem,25210476,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid
12997,pubchem,25113125,(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]-N-benzylpyrrolidine-2-carboxamide
12998,pubchem,6914621,(2R)-N-hydroxy-2-[(3S)-3-methyl-3-[4-[(2-methylquinolin-4-yl)methoxy]phenyl]-2-oxopyrrolidin-1-yl]propanamide
12999,pubchem,11553058,"2,3-diphenyl-N-(2-piperazin-1-ylethyl)furo[2,3-b]pyridin-4-amine"
13000,pubchem,24800833,"methyl (1R,2S)-2-(hydroxycarbamoyl)-1-[[4-[(2-methylquinolin-4-yl)methoxy]phenyl]methyl]cyclopropane-1-carboxylate"
13001,pubchem,46937054,"(6S)-1-chloro-3-[(4-fluorophenyl)methoxy]-6-(pyrrolidine-1-carbonyl)-6H-pyrrolo[1,2-a]pyrazin-4-one"
13002,pubchem,16757525,"(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydropyrrolo[3,2-c]pyridin-4-one"
13003,pubchem,135908253,4-(4-hydroxy-3-methylphenyl)-6-phenyl-5H-pyrimidin-2-one
13004,pubchem,25138294,N-[5-(5-fluoro-6-methylpyridin-2-yl)-4-quinoxalin-6-yl-1H-imidazol-2-yl]acetamide
13005,pubchem,10450114,"(3R)-4-[(3R)-3-amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-methyl-1,4-diazepan-2-one"
13006,pubchem,23653502,(2S)-2-[3-(aminomethyl)phenyl]-2-[hydroxy-[(1R)-2-methyl-1-(phenylmethoxycarbonylamino)propyl]phosphoryl]oxyacetic acid
13007,pubchem,708346,"5-ethyl-3-methyl-2H-pyrazolo[4,3-c]quinolin-4-one"
13008,pubchem,11213558,"6-[[5-fluoro-2-(3,4,5-trimethoxyanilino)pyrimidin-4-yl]amino]-2,2-dimethyl-4H-pyrido[3,2-b][1,4]oxazin-3-one"
13009,pubchem,23647357,"(2S,3S)-2-[[(2S,3S)-3-ethoxycarbonyloxirane-2-carbonyl]amino]-3-methylpentanoic acid"
13010,pubchem,11492186,5-phenyl-1H-indazol-3-amine
13011,pubchem,24963047,4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide
13012,pubchem,447766,5-(2-aminoethylamino)-6-fluoro-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one
13013,pubchem,6918710,"N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine"
13014,pubchem,46937056,"N-[(5-chloro-1-benzothiophen-3-yl)methyl]-2-[(3R,5S)-3-chloro-5-hydroxy-6-(2-pyridin-2-ylethylamino)-3,5-dihydro-2H-pyrazin-4-yl]acetamide"
13015,uniprot,Q13554,
13016,pubchem,25058136,"5-(2-hydroxyethyl)nonane-1,9-diol"
13017,uniprot,P42892,
13018,pubchem,9842606,"(2R,3R,4S,5R)-2-(4-amino-5-iodopyrrolo[2,3-d]pyrimidin-7-yl)-5-methyloxolane-3,4-diol"
13019,pubchem,6914629,"6-(2,4-diamino-6-ethylpyrimidin-5-yl)-4-(3-methoxypropyl)-2,2-dimethyl-1,4-benzoxazin-3-one"
13020,pubchem,25138203,N-[2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl]methanesulfonamide
13021,pubchem,6793,5-aminonaphthalene-1-sulfonic acid
13022,pubchem,46937058,"(E)-7-[(1S,2S,3R)-3-hydroxy-5-oxo-2-[(E)-3-oxooct-1-enyl]cyclopentyl]hept-5-enoic acid"
